Username,Profile URL,GitHub ID,Year_Group,Public_Repositories,Lifetime_Commits,sector_id,sector_label
Sameeralydev,https://github.com/Sameeralydev,188955359,2024-11,28,158,10,2024–2026
mubashfaq,https://github.com/mubashfaq,187359024,2024-11,18,125,10,2024–2026
ShahnamUlHassan,https://github.com/ShahnamUlHassan,189113380,2024-11,13,125,10,2024–2026
Hunain-Riasat,https://github.com/Hunain-Riasat,188042960,2024-11,15,121,10,2024–2026
abdullah-dev01,https://github.com/abdullah-dev01,189367561,2024-11,12,114,10,2024–2026
turabbb,https://github.com/turabbb,189280436,2024-11,15,111,10,2024–2026
imuhammadQasim,https://github.com/imuhammadQasim,187950014,2024-11,27,110,10,2024–2026
Abdullah-Askari,https://github.com/Abdullah-Askari,187512337,2024-11,6,110,10,2024–2026
hafizaaqsadev,https://github.com/hafizaaqsadev,188989054,2024-11,19,108,10,2024–2026
Awaisverse,https://github.com/Awaisverse,188329511,2024-11,22,107,10,2024–2026
salmanhabibkhan,https://github.com/salmanhabibkhan,187216568,2024-11,7,107,10,2024–2026
hassanhashmi16,https://github.com/hassanhashmi16,189634929,2024-11,16,103,10,2024–2026
Danish-Bin-Qayyum,https://github.com/Danish-Bin-Qayyum,188131331,2024-11,7,102,10,2024–2026
usmanjamildev,https://github.com/usmanjamildev,188959743,2024-11,14,94,10,2024–2026
Hamza-ZX,https://github.com/Hamza-ZX,187624242,2024-11,9,93,10,2024–2026
Qassimm,https://github.com/Qassimm,189501172,2024-11,14,91,10,2024–2026
theahmednagra,https://github.com/theahmednagra,187275292,2024-11,11,88,10,2024–2026
umansheikh0611,https://github.com/umansheikh0611,189083914,2024-11,10,87,10,2024–2026
muhammadmujtabasajid,https://github.com/muhammadmujtabasajid,187299035,2024-11,8,86,10,2024–2026
rabiaabdulrauf,https://github.com/rabiaabdulrauf,188980556,2024-11,34,82,10,2024–2026
TahaNaveed-107,https://github.com/TahaNaveed-107,187172852,2024-11,8,82,10,2024–2026
Sana-Fatima398,https://github.com/Sana-Fatima398,188760040,2024-11,11,79,10,2024–2026
sjeyz,https://github.com/sjeyz,189372766,2024-11,8,74,10,2024–2026
Shawaiz788,https://github.com/Shawaiz788,189942646,2024-11,6,73,10,2024–2026
waleedhkirmani,https://github.com/waleedhkirmani,187973678,2024-11,9,71,10,2024–2026
m-qa5im,https://github.com/m-qa5im,187771972,2024-11,7,71,10,2024–2026
Syedmashaf-14,https://github.com/Syedmashaf-14,187201950,2024-11,14,67,10,2024–2026
SohaibSajid56,https://github.com/SohaibSajid56,187020717,2024-11,8,67,10,2024–2026
AliAbbas-14,https://github.com/AliAbbas-14,189773432,2024-11,20,66,10,2024–2026
khubaib0227,https://github.com/khubaib0227,188147225,2024-11,15,60,10,2024–2026
alijan-code,https://github.com/alijan-code,189089991,2024-11,23,59,10,2024–2026
Umair0436,https://github.com/Umair0436,187844886,2024-11,12,59,10,2024–2026
rafiacoder,https://github.com/rafiacoder,188963180,2024-11,24,58,10,2024–2026
Code-with-Khadija,https://github.com/Code-with-Khadija,187860098,2024-11,12,57,10,2024–2026
habeel-bhatti,https://github.com/habeel-bhatti,190099683,2024-11,37,56,10,2024–2026
Abdullah-Sanomads,https://github.com/Abdullah-Sanomads,189240448,2024-11,8,55,10,2024–2026
ahsan169,https://github.com/ahsan169,190023756,2024-11,13,50,10,2024–2026
Hmm-Asadullah,https://github.com/Hmm-Asadullah,189367837,2024-11,10,50,10,2024–2026
FatimaRasheedEngineer,https://github.com/FatimaRasheedEngineer,188987607,2024-11,21,49,10,2024–2026
minahilkhalidmk,https://github.com/minahilkhalidmk,189530242,2024-11,6,47,10,2024–2026
RehanRiaz09,https://github.com/RehanRiaz09,187724480,2024-11,12,46,10,2024–2026
AhadxArain,https://github.com/AhadxArain,187293329,2024-11,16,44,10,2024–2026
bazedgul1,https://github.com/bazedgul1,189212804,2024-11,9,44,10,2024–2026
sanwalsultan,https://github.com/sanwalsultan,189495294,2024-11,10,43,10,2024–2026
muhammadafzaal007,https://github.com/muhammadafzaal007,187402835,2024-11,16,42,10,2024–2026
x-Neurons,https://github.com/x-Neurons,187946577,2024-11,9,42,10,2024–2026
HoorulainAsad,https://github.com/HoorulainAsad,189759041,2024-11,7,40,10,2024–2026
Alikhang111,https://github.com/Alikhang111,187795413,2024-11,22,39,10,2024–2026
aftab707,https://github.com/aftab707,188766636,2024-11,11,38,10,2024–2026
AhmadHassan28,https://github.com/AhmadHassan28,189835570,2024-11,8,37,10,2024–2026
hanan309,https://github.com/hanan309,188408462,2024-11,15,36,10,2024–2026
RanaFahad007,https://github.com/RanaFahad007,188537870,2024-11,14,36,10,2024–2026
SRHv2,https://github.com/SRHv2,187373326,2024-11,10,36,10,2024–2026
MuhammadAwais005,https://github.com/MuhammadAwais005,188757715,2024-11,8,35,10,2024–2026
mzubair-afzal,https://github.com/mzubair-afzal,188999703,2024-11,19,34,10,2024–2026
ahmadshakeeL917,https://github.com/ahmadshakeeL917,189258423,2024-11,6,33,10,2024–2026
Ajwa-R,https://github.com/Ajwa-R,189946710,2024-11,9,32,10,2024–2026
AbiWaqas08,https://github.com/AbiWaqas08,187016461,2024-11,8,32,10,2024–2026
UrwaShahidicoder,https://github.com/UrwaShahidicoder,188989446,2024-11,17,30,10,2024–2026
Kiran-Arshad-1,https://github.com/Kiran-Arshad-1,190207228,2024-11,16,27,10,2024–2026
dev-M-Ali,https://github.com/dev-M-Ali,188588342,2024-11,10,27,10,2024–2026
Ather52,https://github.com/Ather52,189036142,2024-11,8,27,10,2024–2026
SaadFarooqTxend,https://github.com/SaadFarooqTxend,189220311,2024-11,12,23,10,2024–2026
dev-sulman,https://github.com/dev-sulman,191896100,2024-12,21,1170,10,2024–2026
Imtiaz513,https://github.com/Imtiaz513,192143611,2024-12,13,778,10,2024–2026
UmerFarooqJillani,https://github.com/UmerFarooqJillani,192805530,2024-12,19,667,10,2024–2026
Atonomous,https://github.com/Atonomous,192242983,2024-12,11,406,10,2024–2026
FaizBuildsStuff,https://github.com/FaizBuildsStuff,190358388,2024-12,32,350,10,2024–2026
SulymanKhalil,https://github.com/SulymanKhalil,191374293,2024-12,38,322,10,2024–2026
SufyanAli56,https://github.com/SufyanAli56,190470562,2024-12,33,299,10,2024–2026
Abdul-Manan-PG,https://github.com/Abdul-Manan-PG,190521862,2024-12,7,274,10,2024–2026
abubakarkhosa-git,https://github.com/abubakarkhosa-git,190359846,2024-12,20,268,10,2024–2026
Muhammad-Hamza-webdev,https://github.com/Muhammad-Hamza-webdev,190333817,2024-12,18,255,10,2024–2026
DrAdnanFarzandAli,https://github.com/DrAdnanFarzandAli,190236676,2024-12,33,240,10,2024–2026
areeb193,https://github.com/areeb193,190927048,2024-12,21,209,10,2024–2026
Umar123-git,https://github.com/Umar123-git,193144954,2024-12,9,202,10,2024–2026
MHassan-Tariq,https://github.com/MHassan-Tariq,190526782,2024-12,14,190,10,2024–2026
ali-maqsood1,https://github.com/ali-maqsood1,191245717,2024-12,16,179,10,2024–2026
TayyabaAltaf1,https://github.com/TayyabaAltaf1,190997199,2024-12,36,165,10,2024–2026
Komal-commits-ai,https://github.com/Komal-commits-ai,191678982,2024-12,9,164,10,2024–2026
FaizanMajeed112,https://github.com/FaizanMajeed112,191228008,2024-12,15,135,10,2024–2026
Saragill12,https://github.com/Saragill12,190801052,2024-12,35,125,10,2024–2026
engraliahmed,https://github.com/engraliahmed,192502737,2024-12,24,114,10,2024–2026
M-Rabee-4146,https://github.com/M-Rabee-4146,192108266,2024-12,12,114,10,2024–2026
Shahzaib-arch786,https://github.com/Shahzaib-arch786,192427821,2024-12,12,111,10,2024–2026
SaadUrfSadi,https://github.com/SaadUrfSadi,190629669,2024-12,27,109,10,2024–2026
Iamzohaibali,https://github.com/Iamzohaibali,190991697,2024-12,57,95,10,2024–2026
asadullah-7,https://github.com/asadullah-7,192610241,2024-12,12,90,10,2024–2026
MubashirRajput3786,https://github.com/MubashirRajput3786,191139017,2024-12,14,88,10,2024–2026
kanva34,https://github.com/kanva34,193055489,2024-12,6,77,10,2024–2026
AticMatic,https://github.com/AticMatic,190407940,2024-12,9,76,10,2024–2026
hassankhan-34,https://github.com/hassankhan-34,192989886,2024-12,11,75,10,2024–2026
Khoshal01,https://github.com/Khoshal01,192681013,2024-12,16,73,10,2024–2026
Ahmad-Mujtaba0,https://github.com/Ahmad-Mujtaba0,191608088,2024-12,41,71,10,2024–2026
tayyabdevpro,https://github.com/tayyabdevpro,192547700,2024-12,11,69,10,2024–2026
m-tayyabsaleem,https://github.com/m-tayyabsaleem,192064393,2024-12,11,65,10,2024–2026
sanaullah-sana,https://github.com/sanaullah-sana,190386780,2024-12,12,64,10,2024–2026
abdurrehmansleepsalot,https://github.com/abdurrehmansleepsalot,192291165,2024-12,13,63,10,2024–2026
Samiq-56,https://github.com/Samiq-56,193211095,2024-12,33,57,10,2024–2026
Zarawar5555,https://github.com/Zarawar5555,191509387,2024-12,16,56,10,2024–2026
Ranazia943,https://github.com/Ranazia943,191438161,2024-12,10,56,10,2024–2026
Salaar052,https://github.com/Salaar052,192168853,2024-12,9,55,10,2024–2026
leehay873,https://github.com/leehay873,190746840,2024-12,34,50,10,2024–2026
Noman-ashraf1,https://github.com/Noman-ashraf1,191578301,2024-12,11,50,10,2024–2026
Muhammad-Kamran-Khan,https://github.com/Muhammad-Kamran-Khan,192521318,2024-12,18,48,10,2024–2026
RIYAN-DEV-18,https://github.com/RIYAN-DEV-18,192348500,2024-12,6,48,10,2024–2026
ihassanarif29,https://github.com/ihassanarif29,192275692,2024-12,7,46,10,2024–2026
Mahnoormughal84,https://github.com/Mahnoormughal84,190965885,2024-12,25,45,10,2024–2026
msnawaz786,https://github.com/msnawaz786,191838947,2024-12,12,44,10,2024–2026
bilalahsanwc,https://github.com/bilalahsanwc,192730324,2024-12,7,44,10,2024–2026
Zain-Abbas-developer,https://github.com/Zain-Abbas-developer,190354380,2024-12,13,43,10,2024–2026
hamzashk25,https://github.com/hamzashk25,192451390,2024-12,9,42,10,2024–2026
Furqan-Ahmed2006,https://github.com/Furqan-Ahmed2006,192973950,2024-12,19,41,10,2024–2026
AbdulQadeer05,https://github.com/AbdulQadeer05,191023297,2024-12,20,39,10,2024–2026
UsamaAhmed-Researcher,https://github.com/UsamaAhmed-Researcher,192473737,2024-12,22,34,10,2024–2026
sahibzada471,https://github.com/sahibzada471,191088590,2024-12,13,34,10,2024–2026
mominabilal,https://github.com/mominabilal,193104227,2024-12,7,30,10,2024–2026
moazam50,https://github.com/moazam50,192421227,2024-12,7,29,10,2024–2026
MAzlanKhan,https://github.com/MAzlanKhan,191010841,2024-12,10,28,10,2024–2026
IrsaamSabir,https://github.com/IrsaamSabir,191001482,2024-12,6,26,10,2024–2026
Aliimtiaz82,https://github.com/Aliimtiaz82,190715547,2024-12,8,23,10,2024–2026
artasyaskar,https://github.com/artasyaskar,195338019,2025-01,45,1561,10,2024–2026
mirzayasirabdullahbaig07,https://github.com/mirzayasirabdullahbaig07,194883236,2025-01,44,1195,10,2024–2026
Muhammad-Shoaib-1,https://github.com/Muhammad-Shoaib-1,194068486,2025-01,18,1184,10,2024–2026
alibro005,https://github.com/alibro005,195623281,2025-01,14,997,10,2024–2026
RyanIdris41,https://github.com/RyanIdris41,193806786,2025-01,6,949,10,2024–2026
kxmtkw,https://github.com/kxmtkw,193673274,2025-01,6,772,10,2024–2026
hasinUllah565,https://github.com/hasinUllah565,194087657,2025-01,16,637,10,2024–2026
Meharzain2010,https://github.com/Meharzain2010,194600882,2025-01,14,384,10,2024–2026
rafayashfaq,https://github.com/rafayashfaq,196890530,2025-01,12,369,10,2024–2026
zohaib-7035,https://github.com/zohaib-7035,196353530,2025-01,65,324,10,2024–2026
SaqibYounas,https://github.com/SaqibYounas,194108355,2025-01,9,316,10,2024–2026
SaadInnovates,https://github.com/SaadInnovates,195454972,2025-01,66,282,10,2024–2026
amirfarid78,https://github.com/amirfarid78,194351539,2025-01,19,257,10,2024–2026
Abdullah-JUTT-cloud,https://github.com/Abdullah-JUTT-cloud,193693387,2025-01,21,219,10,2024–2026
umernvd,https://github.com/umernvd,194832502,2025-01,14,204,10,2024–2026
Fahad-NinjaTurtle,https://github.com/Fahad-NinjaTurtle,194504232,2025-01,13,199,10,2024–2026
FaizanNaroo,https://github.com/FaizanNaroo,197308871,2025-01,15,196,10,2024–2026
AsadUllah428,https://github.com/AsadUllah428,193598889,2025-01,25,195,10,2024–2026
MuhammadHasaanWaseem,https://github.com/MuhammadHasaanWaseem,196189534,2025-01,18,184,10,2024–2026
haroon-rash,https://github.com/haroon-rash,193466155,2025-01,13,179,10,2024–2026
Mqt22,https://github.com/Mqt22,194278859,2025-01,49,167,10,2024–2026
Sanawer-Batool,https://github.com/Sanawer-Batool,195768509,2025-01,25,161,10,2024–2026
MuhammadSubhan123321,https://github.com/MuhammadSubhan123321,194490638,2025-01,17,161,10,2024–2026
AfaqKhan10,https://github.com/AfaqKhan10,196180179,2025-01,9,154,10,2024–2026
SaadAbbas598,https://github.com/SaadAbbas598,196430993,2025-01,15,145,10,2024–2026
MuhammadAyanSajid,https://github.com/MuhammadAyanSajid,196661521,2025-01,32,144,10,2024–2026
alphaxt,https://github.com/alphaxt,196701256,2025-01,12,143,10,2024–2026
Nauman804,https://github.com/Nauman804,196555331,2025-01,16,142,10,2024–2026
saadbinather,https://github.com/saadbinather,196843685,2025-01,21,137,10,2024–2026
Aina-Aroob,https://github.com/Aina-Aroob,197317295,2025-01,8,128,10,2024–2026
Shahbazh1,https://github.com/Shahbazh1,196802603,2025-01,18,123,10,2024–2026
usmanasifbutt,https://github.com/usmanasifbutt,194797748,2025-01,13,105,10,2024–2026
Ammar-creator5345,https://github.com/Ammar-creator5345,196683306,2025-01,9,99,10,2024–2026
moheezkiani01,https://github.com/moheezkiani01,193472752,2025-01,12,98,10,2024–2026
itxmjr,https://github.com/itxmjr,197095724,2025-01,17,93,10,2024–2026
Aiengineer360,https://github.com/Aiengineer360,193739668,2025-01,15,90,10,2024–2026
ShumailAffan,https://github.com/ShumailAffan,195763570,2025-01,12,89,10,2024–2026
salmariaz-tech,https://github.com/salmariaz-tech,197232094,2025-01,28,88,10,2024–2026
zaighumabbaspk,https://github.com/zaighumabbaspk,196829163,2025-01,13,88,10,2024–2026
furqanjaved1060,https://github.com/furqanjaved1060,193793511,2025-01,8,88,10,2024–2026
ahmad123576,https://github.com/ahmad123576,193579227,2025-01,12,83,10,2024–2026
razee512,https://github.com/razee512,194096661,2025-01,12,81,10,2024–2026
kamran241,https://github.com/kamran241,194071374,2025-01,45,76,10,2024–2026
IrfanHaider17,https://github.com/IrfanHaider17,194691880,2025-01,16,76,10,2024–2026
Mhasxxb,https://github.com/Mhasxxb,194929810,2025-01,12,76,10,2024–2026
HamzaAdeel05,https://github.com/HamzaAdeel05,194789559,2025-01,13,74,10,2024–2026
Moazali302,https://github.com/Moazali302,196075589,2025-01,7,74,10,2024–2026
taimourkhokhar,https://github.com/taimourkhokhar,196520277,2025-01,6,74,10,2024–2026
lizey19,https://github.com/lizey19,196217170,2025-01,13,72,10,2024–2026
Ayesha1Shafqat,https://github.com/Ayesha1Shafqat,195468888,2025-01,10,70,10,2024–2026
Mah-Noor11,https://github.com/Mah-Noor11,195539473,2025-01,8,70,10,2024–2026
AsadRiaz045,https://github.com/AsadRiaz045,196596716,2025-01,11,66,10,2024–2026
MohsinKhan4050,https://github.com/MohsinKhan4050,195156627,2025-01,22,65,10,2024–2026
AbuBakarAthar,https://github.com/AbuBakarAthar,195725826,2025-01,19,65,10,2024–2026
owaisrao751,https://github.com/owaisrao751,194105467,2025-01,26,63,10,2024–2026
yaseenishfaqjan,https://github.com/yaseenishfaqjan,195257706,2025-01,20,63,10,2024–2026
Caliph3ubaidUrRe7man,https://github.com/Caliph3ubaidUrRe7man,193945261,2025-01,9,62,10,2024–2026
MauarijKhan,https://github.com/MauarijKhan,195657517,2025-01,10,60,10,2024–2026
Harris-Shoukat,https://github.com/Harris-Shoukat,193392109,2025-01,17,58,10,2024–2026
AbdullahBajwa48,https://github.com/AbdullahBajwa48,196811764,2025-01,9,50,10,2024–2026
Abubakr-Cake,https://github.com/Abubakr-Cake,197088770,2025-01,10,47,10,2024–2026
s-malix21,https://github.com/s-malix21,195926892,2025-01,6,43,10,2024–2026
arhama1100,https://github.com/arhama1100,193531928,2025-01,15,41,10,2024–2026
Ahmed-116,https://github.com/Ahmed-116,197288454,2025-01,14,41,10,2024–2026
sajjad-hassan834,https://github.com/sajjad-hassan834,194879409,2025-01,13,40,10,2024–2026
Moosa0320,https://github.com/Moosa0320,195759595,2025-01,6,39,10,2024–2026
HammadNawaz519,https://github.com/HammadNawaz519,196807058,2025-01,6,39,10,2024–2026
ahsanyousaf786,https://github.com/ahsanyousaf786,195540736,2025-01,9,38,10,2024–2026
muhammad-ishaque-tareen,https://github.com/muhammad-ishaque-tareen,196775394,2025-01,8,38,10,2024–2026
asim-dev456,https://github.com/asim-dev456,194793935,2025-01,14,36,10,2024–2026
nida-karamat,https://github.com/nida-karamat,195677834,2025-01,14,35,10,2024–2026
mudasir1144,https://github.com/mudasir1144,194194404,2025-01,7,35,10,2024–2026
muneeb-sajid,https://github.com/muneeb-sajid,196604202,2025-01,8,34,10,2024–2026
sweratanveer,https://github.com/sweratanveer,194418786,2025-01,13,33,10,2024–2026
knightx9295,https://github.com/knightx9295,193606120,2025-01,6,31,10,2024–2026
AhmadQamar0679,https://github.com/AhmadQamar0679,194710730,2025-01,7,30,10,2024–2026
Hashaam-Ahmad775,https://github.com/Hashaam-Ahmad775,195820928,2025-01,8,29,10,2024–2026
Parotcompany,https://github.com/Parotcompany,196824773,2025-01,15,28,10,2024–2026
Umar-shahzad85,https://github.com/Umar-shahzad85,194962874,2025-01,10,28,10,2024–2026
qamar5663,https://github.com/qamar5663,196018119,2025-01,27,27,10,2024–2026
newbieahmi,https://github.com/newbieahmi,196321286,2025-01,10,27,10,2024–2026
anasrashid369,https://github.com/anasrashid369,193880079,2025-01,9,26,10,2024–2026
Mubeenshan,https://github.com/Mubeenshan,193396414,2025-01,6,25,10,2024–2026
rehanbhjg,https://github.com/rehanbhjg,196309644,2025-01,10,23,10,2024–2026
themhamza,https://github.com/themhamza,196933448,2025-01,7,23,10,2024–2026
Samama313,https://github.com/Samama313,194365323,2025-01,6,23,10,2024–2026
Farmanullah92,https://github.com/Farmanullah92,193598140,2025-01,7,22,10,2024–2026
kashfeetraza,https://github.com/kashfeetraza,197568918,2025-02,43,659,10,2024–2026
immaryammahmood,https://github.com/immaryammahmood,199388655,2025-02,11,507,10,2024–2026
abdullahdep,https://github.com/abdullahdep,200755763,2025-02,19,505,10,2024–2026
umer1730,https://github.com/umer1730,199497244,2025-02,8,471,10,2024–2026
noor-1457,https://github.com/noor-1457,199600612,2025-02,24,392,10,2024–2026
MuhammadTalalZahid33,https://github.com/MuhammadTalalZahid33,197923517,2025-02,11,341,10,2024–2026
Tabbu-Arain,https://github.com/Tabbu-Arain,197355454,2025-02,14,318,10,2024–2026
aman-zulfiqar,https://github.com/aman-zulfiqar,201290574,2025-02,28,298,10,2024–2026
gullsnobar,https://github.com/gullsnobar,200612855,2025-02,81,245,10,2024–2026
noman-nawaz-dev,https://github.com/noman-nawaz-dev,197493734,2025-02,15,245,10,2024–2026
Tech-Hammad,https://github.com/Tech-Hammad,199673757,2025-02,8,234,10,2024–2026
Abdullah-Zafarr,https://github.com/Abdullah-Zafarr,200517102,2025-02,9,233,10,2024–2026
awaismumtaz1406,https://github.com/awaismumtaz1406,199968383,2025-02,18,191,10,2024–2026
