Username,Profile URL,GitHub ID,Year_Group,Public_Repositories,Lifetime_Commits,sector_id,sector_label
mehdirazajaffri,https://github.com/mehdirazajaffri,10342757,2014-12,67,247,0,2010–2016
sameer-khaan,https://github.com/sameer-khaan,10200125,2014-12,14,208,0,2010–2016
dany4ev,https://github.com/dany4ev,10358572,2014-12,28,195,0,2010–2016
OvaisFareed,https://github.com/OvaisFareed,10174999,2014-12,39,161,0,2010–2016
AzeemQidwai,https://github.com/AzeemQidwai,10284324,2014-12,27,147,0,2010–2016
ahmedasim,https://github.com/ahmedasim,10307824,2014-12,12,130,0,2010–2016
sheryarshirazi,https://github.com/sheryarshirazi,10273096,2014-12,30,119,0,2010–2016
MasadAshraf,https://github.com/MasadAshraf,10121311,2014-12,48,101,0,2010–2016
asadalidev,https://github.com/asadalidev,10147174,2014-12,38,78,0,2010–2016
b4basitali,https://github.com/b4basitali,10099154,2014-12,17,67,0,2010–2016
atifhussain-coder,https://github.com/atifhussain-coder,10218602,2014-12,12,62,0,2010–2016
salimsherali,https://github.com/salimsherali,10337108,2014-12,6,38,0,2010–2016
anashussain08,https://github.com/anashussain08,10225358,2014-12,14,37,0,2010–2016
omesh-narwani,https://github.com/omesh-narwani,10280977,2014-12,11,26,0,2010–2016
MoawwizAhmed,https://github.com/MoawwizAhmed,10184435,2014-12,6,23,0,2010–2016
Bilal-Z,https://github.com/Bilal-Z,10467233,2015-01,40,726,0,2010–2016
ObaidAshraf,https://github.com/ObaidAshraf,10379110,2015-01,71,312,0,2010–2016
kamranajabbar,https://github.com/kamranajabbar,10703865,2015-01,41,300,0,2010–2016
aamir1995,https://github.com/aamir1995,10736453,2015-01,43,271,0,2010–2016
junaidiqbalturk,https://github.com/junaidiqbalturk,10692023,2015-01,32,260,0,2010–2016
immad-hamid,https://github.com/immad-hamid,10588714,2015-01,44,183,0,2010–2016
azfarbkhr,https://github.com/azfarbkhr,10502857,2015-01,18,180,0,2010–2016
Abdul-Aziz-Niazi,https://github.com/Abdul-Aziz-Niazi,10364433,2015-01,32,179,0,2010–2016
bilaltariq,https://github.com/bilaltariq,10683094,2015-01,11,100,0,2010–2016
malikfaiq,https://github.com/malikfaiq,10773864,2015-01,20,92,0,2010–2016
professionalsna,https://github.com/professionalsna,10725361,2015-01,24,63,0,2010–2016
aadilwahid,https://github.com/aadilwahid,10738568,2015-01,14,40,0,2010–2016
Atta-Ur-Rehman,https://github.com/Atta-Ur-Rehman,10534070,2015-01,19,33,0,2010–2016
furqanhasan94,https://github.com/furqanhasan94,10693036,2015-01,6,24,0,2010–2016
sarahsga,https://github.com/sarahsga,10798986,2015-02,105,2326,0,2010–2016
Mahmood787,https://github.com/Mahmood787,11247104,2015-02,46,2323,0,2010–2016
MUMARA,https://github.com/MUMARA,10936338,2015-02,33,1186,0,2010–2016
Ghayyas,https://github.com/Ghayyas,10868787,2015-02,123,494,0,2010–2016
tahir94,https://github.com/tahir94,11228643,2015-02,36,281,0,2010–2016
muhammadammarsohail,https://github.com/muhammadammarsohail,10863520,2015-02,26,262,0,2010–2016
sharjeelkhun,https://github.com/sharjeelkhun,10932927,2015-02,36,261,0,2010–2016
hammadallauddin,https://github.com/hammadallauddin,11030408,2015-02,22,148,0,2010–2016
shahbazshueb,https://github.com/shahbazshueb,10958507,2015-02,27,144,0,2010–2016
whmpro,https://github.com/whmpro,10831807,2015-02,9,125,0,2010–2016
MohammadTF,https://github.com/MohammadTF,11040247,2015-02,14,93,0,2010–2016
s-muhammad-saad,https://github.com/s-muhammad-saad,10935574,2015-02,8,81,0,2010–2016
wkarim86,https://github.com/wkarim86,11206432,2015-02,17,70,0,2010–2016
mehdiRoohani,https://github.com/mehdiRoohani,10835492,2015-02,9,57,0,2010–2016
waseembalouch,https://github.com/waseembalouch,11073974,2015-02,6,55,0,2010–2016
waqas-ansari,https://github.com/waqas-ansari,11057961,2015-02,52,49,0,2010–2016
rizwanfancy,https://github.com/rizwanfancy,10910179,2015-02,6,48,0,2010–2016
mahmedyousuf,https://github.com/mahmedyousuf,11191881,2015-02,12,43,0,2010–2016
musabmjafri,https://github.com/musabmjafri,11028547,2015-02,21,41,0,2010–2016
MohammadOwais07,https://github.com/MohammadOwais07,10907146,2015-02,16,35,0,2010–2016
tariqwebstar,https://github.com/tariqwebstar,10883886,2015-02,10,33,0,2010–2016
khurramwaqar,https://github.com/khurramwaqar,10989435,2015-02,19,21,0,2010–2016
Hassaan121,https://github.com/Hassaan121,11228564,2015-02,17,18,0,2010–2016
shanraisshan,https://github.com/shanraisshan,11731897,2015-03,27,2767,0,2010–2016
Translucent504,https://github.com/Translucent504,11474334,2015-03,76,895,0,2010–2016
mohammadrajabraza,https://github.com/mohammadrajabraza,11742902,2015-03,47,765,0,2010–2016
shtaimoortariq,https://github.com/shtaimoortariq,11586628,2015-03,81,446,0,2010–2016
arsalanjamal,https://github.com/arsalanjamal,11278046,2015-03,62,353,0,2010–2016
asadcs,https://github.com/asadcs,11515267,2015-03,63,319,0,2010–2016
islamuddin,https://github.com/islamuddin,11523654,2015-03,58,309,0,2010–2016
ask-khan,https://github.com/ask-khan,11369261,2015-03,55,271,0,2010–2016
kashifsulaiman,https://github.com/kashifsulaiman,11738465,2015-03,58,215,0,2010–2016
iArsalanshah,https://github.com/iArsalanshah,11705844,2015-03,58,161,0,2010–2016
hassanrazahasrat,https://github.com/hassanrazahasrat,11333575,2015-03,18,160,0,2010–2016
MohsinNajmuddin,https://github.com/MohsinNajmuddin,11629780,2015-03,17,117,0,2010–2016
Pakheria,https://github.com/Pakheria,11523483,2015-03,16,64,0,2010–2016
MrAbdulbasit,https://github.com/MrAbdulbasit,11501389,2015-03,12,31,0,2010–2016
AsadRahimLodhi,https://github.com/AsadRahimLodhi,11364110,2015-03,21,30,0,2010–2016
abroojalil,https://github.com/abroojalil,11509107,2015-03,7,30,0,2010–2016
intellectualkid,https://github.com/intellectualkid,11589766,2015-03,7,26,0,2010–2016
theshahidali,https://github.com/theshahidali,11680285,2015-03,10,22,0,2010–2016
AliAzaz,https://github.com/AliAzaz,12116478,2015-04,130,1786,0,2010–2016
ammadhadi,https://github.com/ammadhadi,12110455,2015-04,15,641,0,2010–2016
MuhammadMuzammilQadri,https://github.com/MuhammadMuzammilQadri,12173183,2015-04,76,438,0,2010–2016
TalhaKhatri,https://github.com/TalhaKhatri,12139343,2015-04,23,281,0,2010–2016
FarazTalpur,https://github.com/FarazTalpur,12137672,2015-04,59,242,0,2010–2016
anilhassan512,https://github.com/anilhassan512,11944803,2015-04,12,182,0,2010–2016
milyasyousuf,https://github.com/milyasyousuf,12115122,2015-04,110,176,0,2010–2016
junaidbishi,https://github.com/junaidbishi,12108547,2015-04,28,101,0,2010–2016
abdulsamad19951,https://github.com/abdulsamad19951,11938374,2015-04,14,88,0,2010–2016
dukejib,https://github.com/dukejib,11797850,2015-04,6,80,0,2010–2016
hadihkhan,https://github.com/hadihkhan,12134513,2015-04,16,76,0,2010–2016
osamabinasghar,https://github.com/osamabinasghar,12191306,2015-04,15,53,0,2010–2016
AliMehmood,https://github.com/AliMehmood,12109389,2015-04,7,42,0,2010–2016
mdhammad313,https://github.com/mdhammad313,11799327,2015-04,7,38,0,2010–2016
Shazee12,https://github.com/Shazee12,12088676,2015-04,19,22,0,2010–2016
shariqshahab,https://github.com/shariqshahab,11956324,2015-04,14,22,0,2010–2016
MuhammadOmerKhan,https://github.com/MuhammadOmerKhan,11908689,2015-04,10,22,0,2010–2016
ArsalanHaider,https://github.com/ArsalanHaider,11926564,2015-04,12,19,0,2010–2016
shznaqvi,https://github.com/shznaqvi,12604707,2015-05,112,5891,0,2010–2016
AshrafHussain786,https://github.com/AshrafHussain786,12222904,2015-05,85,4041,0,2010–2016
mohd7469,https://github.com/mohd7469,12613564,2015-05,111,1170,0,2010–2016
Hadisaeed,https://github.com/Hadisaeed,12469951,2015-05,17,714,0,2010–2016
owatheowais,https://github.com/owatheowais,12516089,2015-05,40,672,0,2010–2016
uqutub,https://github.com/uqutub,12484707,2015-05,65,483,0,2010–2016
Monis1,https://github.com/Monis1,12301473,2015-05,32,362,0,2010–2016
Parkash067,https://github.com/Parkash067,12471633,2015-05,47,264,0,2010–2016
usama-ayub,https://github.com/usama-ayub,12628874,2015-05,28,190,0,2010–2016
ruqaiyasattar,https://github.com/ruqaiyasattar,12498051,2015-05,78,184,0,2010–2016
zainansari799,https://github.com/zainansari799,12443512,2015-05,24,108,0,2010–2016
mufarooqq,https://github.com/mufarooqq,12568979,2015-05,68,86,0,2010–2016
ahmedshahjr,https://github.com/ahmedshahjr,12569168,2015-05,11,64,0,2010–2016
aliasad-khowaja,https://github.com/aliasad-khowaja,12594575,2015-05,17,60,0,2010–2016
tauseefahmad548,https://github.com/tauseefahmad548,12592048,2015-05,10,53,0,2010–2016
hamzahabib2000,https://github.com/hamzahabib2000,12470901,2015-05,27,43,0,2010–2016
usmanakhan,https://github.com/usmanakhan,12611794,2015-05,11,41,0,2010–2016
EngrDeeN,https://github.com/EngrDeeN,12219589,2015-05,9,25,0,2010–2016
Umair121245,https://github.com/Umair121245,12206385,2015-05,8,25,0,2010–2016
msaaqibkhan,https://github.com/msaaqibkhan,12228617,2015-05,9,23,0,2010–2016
naveedkumbhar,https://github.com/naveedkumbhar,12951212,2015-06,136,3313,0,2010–2016
salmanpatnee,https://github.com/salmanpatnee,12691574,2015-06,71,1136,0,2010–2016
smkamranqadri,https://github.com/smkamranqadri,13115396,2015-06,130,354,0,2010–2016
thisiszoaib,https://github.com/thisiszoaib,12871111,2015-06,48,245,0,2010–2016
Soomrojb,https://github.com/Soomrojb,13097577,2015-06,26,208,0,2010–2016
amaanullahkhan,https://github.com/amaanullahkhan,13116817,2015-06,13,161,0,2010–2016
faizananwerali,https://github.com/faizananwerali,12691366,2015-06,35,156,0,2010–2016
huzaifaqamer,https://github.com/huzaifaqamer,12796574,2015-06,11,148,0,2010–2016
itsmemz53,https://github.com/itsmemz53,12746190,2015-06,8,68,0,2010–2016
SalmanRafiq,https://github.com/SalmanRafiq,13043934,2015-06,11,41,0,2010–2016
ramishhassanbaig,https://github.com/ramishhassanbaig,12915450,2015-06,6,40,0,2010–2016
MMujtabaRoohani,https://github.com/MMujtabaRoohani,12750672,2015-06,16,30,0,2010–2016
kamrankhatti,https://github.com/kamrankhatti,13028007,2015-06,6,21,0,2010–2016
maaz16,https://github.com/maaz16,12883632,2015-06,8,18,0,2010–2016
mukhtiarahmed,https://github.com/mukhtiarahmed,13566892,2015-07,22,244,0,2010–2016
ahmedtehseen,https://github.com/ahmedtehseen,13465129,2015-07,51,214,0,2010–2016
engr-ahsan,https://github.com/engr-ahsan,13553103,2015-07,79,175,0,2010–2016
mustafaqutbuddin,https://github.com/mustafaqutbuddin,13258829,2015-07,29,135,0,2010–2016
HazizKhan,https://github.com/HazizKhan,13147389,2015-07,44,125,0,2010–2016
sultangillani,https://github.com/sultangillani,13347012,2015-07,11,103,0,2010–2016
hassamshoaib,https://github.com/hassamshoaib,13450200,2015-07,25,87,0,2010–2016
ehsanquranwala,https://github.com/ehsanquranwala,13465116,2015-07,19,72,0,2010–2016
ARr0w,https://github.com/ARr0w,13336785,2015-07,7,24,0,2010–2016
waheedakhter,https://github.com/waheedakhter,13252071,2015-07,8,21,0,2010–2016
mohsinahmad,https://github.com/mohsinahmad,13467084,2015-07,10,20,0,2010–2016
irfansyedpg,https://github.com/irfansyedpg,13650161,2015-08,41,1559,0,2010–2016
waseemmaya,https://github.com/waseemmaya,14045395,2015-08,73,981,0,2010–2016
khanrafay,https://github.com/khanrafay,13959906,2015-08,60,322,0,2010–2016
shoaibuddin12fx,https://github.com/shoaibuddin12fx,13779131,2015-08,37,322,0,2010–2016
aus1st,https://github.com/aus1st,13640099,2015-08,53,220,0,2010–2016
hamza1100,https://github.com/hamza1100,14037952,2015-08,23,151,0,2010–2016
Zainhadi-zz,https://github.com/Zainhadi-zz,13809770,2015-08,32,143,0,2010–2016
ibadia,https://github.com/ibadia,14020143,2015-08,18,134,0,2010–2016
mfaizanchaki,https://github.com/mfaizanchaki,13923247,2015-08,28,121,0,2010–2016
anasak-dev,https://github.com/anasak-dev,14008858,2015-08,15,94,0,2010–2016
imranu46,https://github.com/imranu46,13911205,2015-08,11,33,0,2010–2016
pixelsbyumair,https://github.com/pixelsbyumair,13837780,2015-08,6,31,0,2010–2016
tayyabakhtar94,https://github.com/tayyabakhtar94,13780616,2015-08,7,27,0,2010–2016
MOHAMMADArsalan,https://github.com/MOHAMMADArsalan,14179110,2015-09,95,1224,0,2010–2016
ameerhamza26,https://github.com/ameerhamza26,14327400,2015-09,35,406,0,2010–2016
meesum-Ali,https://github.com/meesum-Ali,14174786,2015-09,16,203,0,2010–2016
AzeemUllah,https://github.com/AzeemUllah,14806309,2015-09,36,169,0,2010–2016
idanish,https://github.com/idanish,14832486,2015-09,9,156,0,2010–2016
iqbalsound,https://github.com/iqbalsound,14857544,2015-09,23,151,0,2010–2016
qandeelabbassi,https://github.com/qandeelabbassi,14296772,2015-09,26,134,0,2010–2016
UmarEhsan,https://github.com/UmarEhsan,14802705,2015-09,68,130,0,2010–2016
Sanjay619,https://github.com/Sanjay619,14068248,2015-09,27,81,0,2010–2016
jounty007,https://github.com/jounty007,14868755,2015-09,55,78,0,2010–2016
Iqra-Khalil,https://github.com/Iqra-Khalil,14874256,2015-09,15,45,0,2010–2016
BaranSaeed,https://github.com/BaranSaeed,14844103,2015-09,17,34,0,2010–2016
syeddaood,https://github.com/syeddaood,14849198,2015-09,16,33,0,2010–2016
shauzab,https://github.com/shauzab,14803093,2015-09,11,31,0,2010–2016
Sehrish21,https://github.com/Sehrish21,14901219,2015-09,18,26,0,2010–2016
azeezsadiq,https://github.com/azeezsadiq,14296171,2015-09,8,20,0,2010–2016
rajabilal555,https://github.com/rajabilal555,15360941,2015-10,53,316,0,2010–2016
arsalanpeerzada,https://github.com/arsalanpeerzada,15162985,2015-10,34,244,0,2010–2016
tariqkhan051,https://github.com/tariqkhan051,15242136,2015-10,16,171,0,2010–2016
jeetash,https://github.com/jeetash,15312959,2015-10,18,96,0,2010–2016
Moix1,https://github.com/Moix1,14925326,2015-10,18,77,0,2010–2016
Wajahat-Hussain,https://github.com/Wajahat-Hussain,15172015,2015-10,64,46,0,2010–2016
shakilsultan,https://github.com/shakilsultan,15131906,2015-10,15,44,0,2010–2016
WajihaaKanwal,https://github.com/WajihaaKanwal,15214522,2015-10,13,44,0,2010–2016
usmandap,https://github.com/usmandap,15185299,2015-10,15,29,0,2010–2016
technetbytes,https://github.com/technetbytes,16043321,2015-11,56,742,0,2010–2016
AnnyIqbal,https://github.com/AnnyIqbal,15605893,2015-11,42,691,0,2010–2016
MHarisMumtaz,https://github.com/MHarisMumtaz,15699979,2015-11,31,445,0,2010–2016
isaadabbasi,https://github.com/isaadabbasi,15571610,2015-11,20,410,0,2010–2016
zsajjad,https://github.com/zsajjad,15834890,2015-11,68,358,0,2010–2016
realrashid,https://github.com/realrashid,15607685,2015-11,24,341,0,2010–2016
AlinaBaber,https://github.com/AlinaBaber,16071566,2015-11,74,285,0,2010–2016
iamrajajamal,https://github.com/iamrajajamal,15702910,2015-11,29,259,0,2010–2016
SaadAhmedx,https://github.com/SaadAhmedx,15558031,2015-11,23,201,0,2010–2016
BabarKhann,https://github.com/BabarKhann,15844043,2015-11,24,193,0,2010–2016
sabanasimbutt,https://github.com/sabanasimbutt,15925421,2015-11,16,192,0,2010–2016
SyedAmmarSohail,https://github.com/SyedAmmarSohail,15625516,2015-11,66,135,0,2010–2016
Ahmed1965,https://github.com/Ahmed1965,15996676,2015-11,73,125,0,2010–2016
star2k279,https://github.com/star2k279,15800914,2015-11,19,115,0,2010–2016
ShariqAsadi,https://github.com/ShariqAsadi,15857261,2015-11,18,108,0,2010–2016
khanrizwan3,https://github.com/khanrizwan3,15954610,2015-11,14,92,0,2010–2016
gulsheeraz,https://github.com/gulsheeraz,15630532,2015-11,7,74,0,2010–2016
ArsalRaza,https://github.com/ArsalRaza,15849943,2015-11,8,68,0,2010–2016
knasirayaz,https://github.com/knasirayaz,15710625,2015-11,19,65,0,2010–2016
zohaibsaleem,https://github.com/zohaibsaleem,15607381,2015-11,22,63,0,2010–2016
Fasih-Baig,https://github.com/Fasih-Baig,15702318,2015-11,8,45,0,2010–2016
aftabry,https://github.com/aftabry,15994933,2015-11,8,41,0,2010–2016
naveed-raza,https://github.com/naveed-raza,15626196,2015-11,13,36,0,2010–2016
farazasifali,https://github.com/farazasifali,15993623,2015-11,6,36,0,2010–2016
MAQ90,https://github.com/MAQ90,15920524,2015-11,20,33,0,2010–2016
arslanahmed9,https://github.com/arslanahmed9,15634421,2015-11,13,29,0,2010–2016
MuhammadAliSaeed,https://github.com/MuhammadAliSaeed,16071883,2015-11,8,29,0,2010–2016
asimzubair,https://github.com/asimzubair,15651448,2015-11,6,29,0,2010–2016
muneebhasan,https://github.com/muneebhasan,15684524,2015-11,20,23,0,2010–2016
MuhammadMazharKhan,https://github.com/MuhammadMazharKhan,15732685,2015-11,7,20,0,2010–2016
Razaurrehman,https://github.com/Razaurrehman,16446410,2015-12,33,593,0,2010–2016
GhazanfarKhan,https://github.com/GhazanfarKhan,16287368,2015-12,48,566,0,2010–2016
alqamabinsadiq,https://github.com/alqamabinsadiq,16412803,2015-12,36,423,0,2010–2016
ImHamzaAnwer,https://github.com/ImHamzaAnwer,16404443,2015-12,37,304,0,2010–2016
SheheryarSherry,https://github.com/SheheryarSherry,16096441,2015-12,60,255,0,2010–2016
muhammadzumair,https://github.com/muhammadzumair,16427058,2015-12,35,232,0,2010–2016
tahahaq,https://github.com/tahahaq,16373805,2015-12,27,231,0,2010–2016
mrkamiali,https://github.com/mrkamiali,16431158,2015-12,25,220,0,2010–2016
QasimNawaz,https://github.com/QasimNawaz,16431165,2015-12,26,207,0,2010–2016
TahaMaqbool,https://github.com/TahaMaqbool,16465103,2015-12,16,171,0,2010–2016
Waqar95,https://github.com/Waqar95,16135320,2015-12,14,170,0,2010–2016
zehra2,https://github.com/zehra2,16487938,2015-12,70,165,0,2010–2016
rahulTalreja7,https://github.com/rahulTalreja7,16160461,2015-12,9,92,0,2010–2016
Sidrah-Madiha,https://github.com/Sidrah-Madiha,16177747,2015-12,20,91,0,2010–2016
muhammadkareem,https://github.com/muhammadkareem,16390559,2015-12,20,79,0,2010–2016
abdul-nafay,https://github.com/abdul-nafay,16440349,2015-12,9,79,0,2010–2016
tahamunib,https://github.com/tahamunib,16264526,2015-12,7,72,0,2010–2016
mask477,https://github.com/mask477,16236506,2015-12,14,61,0,2010–2016
aliaro428,https://github.com/aliaro428,16482295,2015-12,12,54,0,2010–2016
hamzox,https://github.com/hamzox,16427435,2015-12,7,39,0,2010–2016
waqas-mabsapps,https://github.com/waqas-mabsapps,16505114,2015-12,12,32,0,2010–2016
abdulmoizahmed,https://github.com/abdulmoizahmed,16293269,2015-12,9,31,0,2010–2016
adeelamin15,https://github.com/adeelamin15,16396026,2015-12,8,29,0,2010–2016
Ammar512,https://github.com/Ammar512,16382400,2015-12,7,29,0,2010–2016
tabishsabih,https://github.com/tabishsabih,16502099,2015-12,12,28,0,2010–2016
itsFarrukh,https://github.com/itsFarrukh,16438148,2015-12,19,24,0,2010–2016
Muhammad-MuzzamilArif,https://github.com/Muhammad-MuzzamilArif,16295349,2015-12,13,23,0,2010–2016
sheikhemaduddin,https://github.com/sheikhemaduddin,16502609,2015-12,7,22,0,2010–2016
khalidhussaincs,https://github.com/khalidhussaincs,16194408,2015-12,19,21,0,2010–2016
