Username,Profile URL,GitHub ID,Year_Group,Public_Repositories,Lifetime_Commits
outsourceage,https://github.com/outsourceage,5037072,2013-07,7,0
mudassir2000,https://github.com/mudassir2000,5050060,2013-07,2,3
mhshamsi,https://github.com/mhshamsi,5029078,2013-07,1,1
xaharx,https://github.com/xaharx,5094911,2013-07,21,29
suneelkumar91,https://github.com/suneelkumar91,5219123,2013-08,13,835
mugheerasadiq,https://github.com/mugheerasadiq,5298086,2013-08,28,275
masroorejaz,https://github.com/masroorejaz,5208320,2013-08,6,60
imebad,https://github.com/imebad,5221473,2013-08,6,9
RajAyaz,https://github.com/RajAyaz,5180937,2013-08,6,22
usman101,https://github.com/usman101,5314779,2013-08,11,9
faizulhaque-tp,https://github.com/faizulhaque-tp,5235651,2013-08,5,2
msohailshaikh,https://github.com/msohailshaikh,5136473,2013-08,80,21
sameerfairgoogl,https://github.com/sameerfairgoogl,5323565,2013-08,21,5
noshadyousuf,https://github.com/noshadyousuf,5156717,2013-08,7,7
huzaifa-khambaty,https://github.com/huzaifa-khambaty,5208812,2013-08,6,7
jawadhassan,https://github.com/jawadhassan,5197168,2013-08,23,252
centhacker,https://github.com/centhacker,5254459,2013-08,7,24
ali-habib-10p,https://github.com/ali-habib-10p,5213731,2013-08,1,0
fahmedcc,https://github.com/fahmedcc,5261977,2013-08,0,0
MuhammadUmar786110,https://github.com/MuhammadUmar786110,5270297,2013-08,0,0
deevanali,https://github.com/deevanali,5313329,2013-08,2,1
Adeel0725,https://github.com/Adeel0725,5219347,2013-08,6,23
softified,https://github.com/softified,5173290,2013-08,1,N/A
MSufian,https://github.com/MSufian,5144944,2013-08,1,0
zohaib-abbasi,https://github.com/zohaib-abbasi,5171905,2013-08,2,0
mustafanuware,https://github.com/mustafanuware,5281927,2013-08,0,0
tayyab13,https://github.com/tayyab13,5320391,2013-08,0,0
atifhussain,https://github.com/atifhussain,5309996,2013-08,4,7
ibadb,https://github.com/ibadb,5236543,2013-08,10,56
ishaquehassan,https://github.com/ishaquehassan,5463915,2013-09,169,N/A
DrNomanIslam,https://github.com/DrNomanIslam,5576264,2013-09,20,62
assadzakir,https://github.com/assadzakir,5568769,2013-09,99,303
ahmer-yasin,https://github.com/ahmer-yasin,5410527,2013-09,59,184
hammadcapricorn,https://github.com/hammadcapricorn,5569544,2013-09,40,30
A1M918,https://github.com/A1M918,5567742,2013-09,33,159
MirzaMaaz,https://github.com/MirzaMaaz,5557658,2013-09,0,0
amirraza,https://github.com/amirraza,5557286,2013-09,28,237
kashifzaidi1,https://github.com/kashifzaidi1,5499939,2013-09,23,372
tehmeerali786,https://github.com/tehmeerali786,5564041,2013-09,115,N/A
munsifali,https://github.com/munsifali,5415709,2013-09,6,26
Taariqq,https://github.com/Taariqq,5413852,2013-09,29,154
attakhan,https://github.com/attakhan,5550167,2013-09,8,40
arzmuz,https://github.com/arzmuz,5453521,2013-09,5,5
fariyameraj,https://github.com/fariyameraj,5358100,2013-09,1,4
MuhammadFaizanKhan,https://github.com/MuhammadFaizanKhan,5569155,2013-09,26,76
saqibsra,https://github.com/saqibsra,5473357,2013-09,2,0
Abdullah440,https://github.com/Abdullah440,5467895,2013-09,9,66
usamabinsadiq,https://github.com/usamabinsadiq,5570609,2013-09,2,29
shakeelit2008,https://github.com/shakeelit2008,5512312,2013-09,1,0
sajid2013,https://github.com/sajid2013,5485618,2013-09,5,25
farazahmed,https://github.com/farazahmed,5484657,2013-09,21,51
MFurqanShafiq,https://github.com/MFurqanShafiq,5567204,2013-09,0,0
Logic-Unit,https://github.com/Logic-Unit,5560392,2013-09,9,N/A
JogiAsadAli,https://github.com/JogiAsadAli,5390966,2013-09,0,0
usmanxafar,https://github.com/usmanxafar,5575536,2013-09,3,8
tariquezafarkhan,https://github.com/tariquezafarkhan,5477327,2013-09,2,7
shahaider,https://github.com/shahaider,5573621,2013-09,14,53
ShahRukh-Apps,https://github.com/ShahRukh-Apps,5521967,2013-09,0,0
ShoaibMalikse,https://github.com/ShoaibMalikse,5469225,2013-09,1,2
visualrange,https://github.com/visualrange,5362286,2013-09,2,21
Atif606,https://github.com/Atif606,5488858,2013-09,8,2
ibrahimaftab,https://github.com/ibrahimaftab,5506364,2013-09,8,132
arads009,https://github.com/arads009,5437947,2013-09,3,2
waqaskhan26,https://github.com/waqaskhan26,5518503,2013-09,1,0
AliTabani,https://github.com/AliTabani,5547760,2013-09,0,0
NaumanIftikhar,https://github.com/NaumanIftikhar,5513174,2013-09,2,7
mrabdulrafay,https://github.com/mrabdulrafay,5454560,2013-09,8,14
xorsat,https://github.com/xorsat,5515806,2013-09,0,N/A
nabeelbiriwala,https://github.com/nabeelbiriwala,5569913,2013-09,1,2
murtaza2502,https://github.com/murtaza2502,5538017,2013-09,0,0
naqqashlatif,https://github.com/naqqashlatif,5356838,2013-09,9,4
kelashbatra,https://github.com/kelashbatra,5419978,2013-09,8,9
craniumis,https://github.com/craniumis,5424646,2013-09,5,5
ImranUnis0,https://github.com/ImranUnis0,5569151,2013-09,6,24
ui-aliraza,https://github.com/ui-aliraza,5379707,2013-09,2,1
Mxbah,https://github.com/Mxbah,5516719,2013-09,0,0
yousufalvi,https://github.com/yousufalvi,5436278,2013-09,3,1
azzan,https://github.com/azzan,5513600,2013-09,0,0
yusrashahina,https://github.com/yusrashahina,5357063,2013-09,0,0
MuhammadAjmal,https://github.com/MuhammadAjmal,5512005,2013-09,0,0
masilat,https://github.com/masilat,5464474,2013-09,9,34
mrazam110,https://github.com/mrazam110,5674070,2013-10,37,284
shahzadns,https://github.com/shahzadns,5788721,2013-10,21,185
bilalshahid10,https://github.com/bilalshahid10,5663531,2013-10,6,26
mfarhankz,https://github.com/mfarhankz,5675234,2013-10,20,557
hammadhassan,https://github.com/hammadhassan,5791268,2013-10,74,420
Rehanmeo,https://github.com/Rehanmeo,5676843,2013-10,25,322
abmussani,https://github.com/abmussani,5653562,2013-10,10,982
poseidonrage,https://github.com/poseidonrage,5732843,2013-10,16,3
mehmoodulhaq,https://github.com/mehmoodulhaq,5621024,2013-10,54,84
saqibmabbasi,https://github.com/saqibmabbasi,5669424,2013-10,6,80
waqarnaeem5,https://github.com/waqarnaeem5,5662104,2013-10,15,36
murtazamurtaza18,https://github.com/murtazamurtaza18,5679886,2013-10,5,1
ahmedsaeedpk,https://github.com/ahmedsaeedpk,5792872,2013-10,4,4
umer-farooq,https://github.com/umer-farooq,5632067,2013-10,7,236
FarhatSharif,https://github.com/FarhatSharif,5812954,2013-10,1,2
mdotadil,https://github.com/mdotadil,5601072,2013-10,1,0
iafarrukh,https://github.com/iafarrukh,5684454,2013-10,1,0
riksof-abdulrauf,https://github.com/riksof-abdulrauf,5626513,2013-10,3,26
abid-zahid,https://github.com/abid-zahid,5779434,2013-10,5,11
ikyaqoob,https://github.com/ikyaqoob,5754561,2013-10,165,104
Tabishsm,https://github.com/Tabishsm,5729354,2013-10,0,0
asf76,https://github.com/asf76,5779058,2013-10,4,10
ilmation,https://github.com/ilmation,5808657,2013-10,0,0
Chuckskull,https://github.com/Chuckskull,5688464,2013-10,2,0
RamshaTahir,https://github.com/RamshaTahir,5740837,2013-10,10,12
mudassirrecom,https://github.com/mudassirrecom,5603568,2013-10,0,0
erum-hannan,https://github.com/erum-hannan,5690614,2013-10,0,0
irfanlateef,https://github.com/irfanlateef,5729400,2013-10,2,1
MuhammadHamza,https://github.com/MuhammadHamza,5613311,2013-10,0,0
ilmationhost,https://github.com/ilmationhost,5827113,2013-10,0,0
hassanshafi,https://github.com/hassanshafi,5709969,2013-10,8,12
ilyassoomro,https://github.com/ilyassoomro,5776973,2013-10,4,41
javeriyahassan,https://github.com/javeriyahassan,5820595,2013-10,4,30
wasiff3,https://github.com/wasiff3,5744605,2013-10,1,1
sarahperacha,https://github.com/sarahperacha,5609338,2013-10,1,0
fshafi,https://github.com/fshafi,5771965,2013-10,1,0
Shahood-Alam,https://github.com/Shahood-Alam,5692138,2013-10,0,0
KumailSheikh,https://github.com/KumailSheikh,5699649,2013-10,0,0
immujeeb,https://github.com/immujeeb,5656189,2013-10,0,0
BasitAhmed,https://github.com/BasitAhmed,5801691,2013-10,8,16
Raheel-Adnan,https://github.com/Raheel-Adnan,5765150,2013-10,1,17
rizwankk,https://github.com/rizwankk,5773245,2013-10,5,70
AhmedUsman,https://github.com/AhmedUsman,5787368,2013-10,0,0
hanzookhan,https://github.com/hanzookhan,5802597,2013-10,0,0
shahnawaz,https://github.com/shahnawaz,6070111,2013-11,36,265
Rohail1,https://github.com/Rohail1,5876740,2013-11,69,573
mrafi9106,https://github.com/mrafi9106,6064468,2013-11,2,0
mshahabrauf,https://github.com/mshahabrauf,5953527,2013-11,41,144
rajasajidmanzoor,https://github.com/rajasajidmanzoor,5917783,2013-11,37,232
samarhaider,https://github.com/samarhaider,6019498,2013-11,23,78
dev-railstech,https://github.com/dev-railstech,5863356,2013-11,13,430
TheSarfaraz,https://github.com/TheSarfaraz,5884576,2013-11,39,252
asma-kothari,https://github.com/asma-kothari,6028395,2013-11,2,0
yakhtarali,https://github.com/yakhtarali,5881464,2013-11,36,0
abbasnooranii,https://github.com/abbasnooranii,6000953,2013-11,5,221
sharafjaffri,https://github.com/sharafjaffri,5916816,2013-11,16,41
ammar-ali,https://github.com/ammar-ali,6028887,2013-11,8,403
Aminnazir,https://github.com/Aminnazir,5978936,2013-11,30,71
raniarabel,https://github.com/raniarabel,5926635,2013-11,0,0
glgtti,https://github.com/glgtti,6048035,2013-11,0,0
nomanakhter2020,https://github.com/nomanakhter2020,6006037,2013-11,3,5491
mszb,https://github.com/mszb,5991267,2013-11,42,45
mushahrukhkhan,https://github.com/mushahrukhkhan,5863089,2013-11,3,6
asadrasheed,https://github.com/asadrasheed,5866397,2013-11,3,2
ahmedali06,https://github.com/ahmedali06,5926995,2013-11,4,18
nickboyz,https://github.com/nickboyz,5976158,2013-11,4,6
muneeb123,https://github.com/muneeb123,5916682,2013-11,3,4
naveedshamim,https://github.com/naveedshamim,6060658,2013-11,5,5
faizanshikh,https://github.com/faizanshikh,6067757,2013-11,0,0
umarazizkhan,https://github.com/umarazizkhan,5954111,2013-11,1,1
siraleem,https://github.com/siraleem,5853304,2013-11,4,4
mustafazaki,https://github.com/mustafazaki,6066485,2013-11,20,102
khanajaz,https://github.com/khanajaz,5938568,2013-11,0,0
abidh65,https://github.com/abidh65,6055863,2013-11,2,0
Farazsiddiqui,https://github.com/Farazsiddiqui,5842529,2013-11,0,0
MBKHAN,https://github.com/MBKHAN,5847913,2013-11,1,1
riazweb,https://github.com/riazweb,6043240,2013-11,7,738
RaheelCr7,https://github.com/RaheelCr7,5916654,2013-11,4,7
noumanberlas,https://github.com/noumanberlas,5877202,2013-11,20,38
umair771,https://github.com/umair771,6028760,2013-11,2,3
arafays,https://github.com/arafays,6192554,2013-12,81,112
inamuj,https://github.com/inamuj,6236406,2013-12,13,31
mubbi,https://github.com/mubbi,6255767,2013-12,21,749
kas-,https://github.com/kas-,6264041,2013-12,2,0
AbdullahNasir,https://github.com/AbdullahNasir,6098055,2013-12,18,144
uthegenius,https://github.com/uthegenius,6263757,2013-12,9,18
rixwankhan,https://github.com/rixwankhan,6233230,2013-12,20,55
tahaadnan92,https://github.com/tahaadnan92,6265003,2013-12,1,0
Awaissoft,https://github.com/Awaissoft,6264636,2013-12,14,10
aamir-abbas,https://github.com/aamir-abbas,6094822,2013-12,2,0
fuadhasni,https://github.com/fuadhasni,6204681,2013-12,9,1
asadmalik3,https://github.com/asadmalik3,6158094,2013-12,8,14
Shazsaqib,https://github.com/Shazsaqib,6259225,2013-12,1,0
sngarsalan,https://github.com/sngarsalan,6196144,2013-12,6,30
muetkhan,https://github.com/muetkhan,6158519,2013-12,4,5
ConvergeTechnologies,https://github.com/ConvergeTechnologies,6102363,2013-12,0,N/A
pleasureinblues,https://github.com/pleasureinblues,6113395,2013-12,17,50
fzishk,https://github.com/fzishk,6268967,2013-12,6,7
saleemnizamani,https://github.com/saleemnizamani,6181096,2013-12,0,0
Chhipa1,https://github.com/Chhipa1,6243222,2013-12,1,2
azadarpk,https://github.com/azadarpk,6253856,2013-12,2,3
mohammedbilalhussain,https://github.com/mohammedbilalhussain,6241801,2013-12,1,0
zubairnazkani,https://github.com/zubairnazkani,6125913,2013-12,0,0
azeemhassni,https://github.com/azeemhassni,6503258,2014-01,71,1080
xuhaibahmad,https://github.com/xuhaibahmad,6507679,2014-01,36,248
ammar-hasan,https://github.com/ammar-hasan,6522620,2014-01,15,67
danishnisar,https://github.com/danishnisar,6329194,2014-01,18,97
NeverHopeless,https://github.com/NeverHopeless,6419705,2014-01,3,18
saadsoft,https://github.com/saadsoft,6433244,2014-01,1,0
MustafaJamal,https://github.com/MustafaJamal,6489510,2014-01,8,28
asifaliOS,https://github.com/asifaliOS,6356548,2014-01,5,4
Irfan-Ansari,https://github.com/Irfan-Ansari,6375512,2014-01,9,3
Vertexsofts,https://github.com/Vertexsofts,6450947,2014-01,0,N/A
annabelsmith,https://github.com/annabelsmith,6494301,2014-01,0,0
ahsaniqbal94,https://github.com/ahsaniqbal94,6377669,2014-01,8,11
SAtaUrRehman,https://github.com/SAtaUrRehman,6428246,2014-01,1,0
faraznaqvi,https://github.com/faraznaqvi,6508009,2014-01,15,91
lakhoInayat,https://github.com/lakhoInayat,6301074,2014-01,1,0
jahangirmustafa,https://github.com/jahangirmustafa,6481779,2014-01,15,88
ayazgul,https://github.com/ayazgul,6450930,2014-01,4,16
FahimNasir,https://github.com/FahimNasir,6350538,2014-01,29,90
HasnainAliRizvi,https://github.com/HasnainAliRizvi,6399290,2014-01,4,18
paylessballoons1,https://github.com/paylessballoons1,6327735,2014-01,1,1
saadrafiq,https://github.com/saadrafiq,6375719,2014-01,8,1
ualamk89,https://github.com/ualamk89,6533456,2014-01,1,2
imuhammadshoaib,https://github.com/imuhammadshoaib,6683454,2014-02,26,1340
shah743,https://github.com/shah743,6793449,2014-02,175,44
mustafashoaib,https://github.com/mustafashoaib,6809766,2014-02,15,175
nabeelsaleem,https://github.com/nabeelsaleem,6704727,2014-02,28,1080
SabeehJaved,https://github.com/SabeehJaved,6596159,2014-02,39,1
mminhas,https://github.com/mminhas,6632886,2014-02,2,5
saqibkafeel,https://github.com/saqibkafeel,6615261,2014-02,22,13
abdulqadirbawani,https://github.com/abdulqadirbawani,6712843,2014-02,6,0
smalishah,https://github.com/smalishah,6625535,2014-02,2,2
syedmubashirhussain,https://github.com/syedmubashirhussain,6567599,2014-02,1,2
mimranr,https://github.com/mimranr,6701430,2014-02,1,50
khayar,https://github.com/khayar,6714503,2014-02,29,99
Khurrammuslim,https://github.com/Khurrammuslim,6569771,2014-02,12,23
zakir321,https://github.com/zakir321,6638040,2014-02,0,0
umerata,https://github.com/umerata,6630641,2014-02,4,14
riaz1979,https://github.com/riaz1979,6658322,2014-02,0,0
alinawazbs,https://github.com/alinawazbs,6694090,2014-02,0,0
farhananis,https://github.com/farhananis,6629602,2014-02,1,0
faizanazz,https://github.com/faizanazz,6737304,2014-02,0,0
AhtashamImtiyaz,https://github.com/AhtashamImtiyaz,6786599,2014-02,1,0
anjumsohail,https://github.com/anjumsohail,6648945,2014-02,31,131
virzitco,https://github.com/virzitco,6615060,2014-02,1,1
saboor-seo,https://github.com/saboor-seo,6812458,2014-02,0,0
ousmani,https://github.com/ousmani,6745568,2014-02,0,0
sajjadahmed,https://github.com/sajjadahmed,6714616,2014-02,2,3
muzzammil194,https://github.com/muzzammil194,6901240,2014-03,54,625
raheelkhan,https://github.com/raheelkhan,7078218,2014-03,3,26
adeelfareed,https://github.com/adeelfareed,6849512,2014-03,2,7
Imran-yousuf,https://github.com/Imran-yousuf,6890093,2014-03,9,6
bilalnaqvi,https://github.com/bilalnaqvi,6915111,2014-03,36,0
hallarazad,https://github.com/hallarazad,6870448,2014-03,4,41
hasanzuhair,https://github.com/hasanzuhair,7071253,2014-03,3,14
nomankhalid,https://github.com/nomankhalid,7050989,2014-03,24,7
uishaq,https://github.com/uishaq,6950378,2014-03,2,0
HARoonMIND,https://github.com/HARoonMIND,7113407,2014-03,18,98
shuja-hasan,https://github.com/shuja-hasan,6966694,2014-03,3,41
meesamhaider,https://github.com/meesamhaider,6862999,2014-03,0,0
sqibahmed,https://github.com/sqibahmed,6921300,2014-03,3,4
harisgn,https://github.com/harisgn,6903534,2014-03,1,23
arsalan171,https://github.com/arsalan171,7055998,2014-03,14,37
shaniiqbal,https://github.com/shaniiqbal,6973598,2014-03,19,57
ayazshah,https://github.com/ayazshah,6957510,2014-03,2,0
TaimoorN,https://github.com/TaimoorN,7068960,2014-03,1,0
salikahmed,https://github.com/salikahmed,6885374,2014-03,1,1
mudasir093,https://github.com/mudasir093,7030341,2014-03,5,0
saadbintahir,https://github.com/saadbintahir,6838152,2014-03,1,0
faizan-bhutto,https://github.com/faizan-bhutto,6887304,2014-03,21,2
mtariq61,https://github.com/mtariq61,6990963,2014-03,2,10
Abdullah-Jan,https://github.com/Abdullah-Jan,7095134,2014-03,0,0
a-imran,https://github.com/a-imran,6881988,2014-03,1,0
fahim1709,https://github.com/fahim1709,6995284,2014-03,4,0
mismail26,https://github.com/mismail26,7100314,2014-03,0,0
hack-ad,https://github.com/hack-ad,6832694,2014-03,0,0
Adiluddin,https://github.com/Adiluddin,7016541,2014-03,4,7
talhahasanzia,https://github.com/talhahasanzia,7442631,2014-04,164,N/A
taharushain,https://github.com/taharushain,7339905,2014-04,24,406
zeeshanrasool91,https://github.com/zeeshanrasool91,7426937,2014-04,267,152
ahsankhatri,https://github.com/ahsankhatri,7288116,2014-04,23,105
mi-dexigner,https://github.com/mi-dexigner,7349178,2014-04,73,434
mzubairsolangi,https://github.com/mzubairsolangi,7314427,2014-04,59,78
DiligentCreators,https://github.com/DiligentCreators,7251709,2014-04,2,N/A
najamansari,https://github.com/najamansari,7305605,2014-04,26,74
noumanullah,https://github.com/noumanullah,7146752,2014-04,25,128
shahidkhanafridi,https://github.com/shahidkhanafridi,7134390,2014-04,48,181
anum18,https://github.com/anum18,7201105,2014-04,2,0
ahmedsaadpk,https://github.com/ahmedsaadpk,7383719,2014-04,2,25
rameezseo,https://github.com/rameezseo,7127446,2014-04,0,0
mimrangit,https://github.com/mimrangit,7359590,2014-04,0,0
madforstrength,https://github.com/madforstrength,7369478,2014-04,14,44
haideri,https://github.com/haideri,7372718,2014-04,3,14
fawazfarooq,https://github.com/fawazfarooq,7451028,2014-04,7,6
hassan91,https://github.com/hassan91,7197321,2014-04,9,3
fatik,https://github.com/fatik,7171175,2014-04,29,1902
SaleemAshrafi,https://github.com/SaleemAshrafi,7135860,2014-04,3,4
jarrykazmi,https://github.com/jarrykazmi,7138211,2014-04,0,0
azeemkafridi,https://github.com/azeemkafridi,7401298,2014-04,0,0
waqasshaikh791,https://github.com/waqasshaikh791,7144443,2014-04,8,4
msamiullah,https://github.com/msamiullah,7123980,2014-04,2,0
MazharShaikh,https://github.com/MazharShaikh,7381702,2014-04,5,39
bilalrazamoon,https://github.com/bilalrazamoon,7682122,2014-05,89,243
Mansoor-amin,https://github.com/Mansoor-amin,7475769,2014-05,35,45
rahil051,https://github.com/rahil051,7567504,2014-05,21,51
roon83,https://github.com/roon83,7685078,2014-05,11,54
zafar-hussain,https://github.com/zafar-hussain,7498674,2014-05,131,138
HafizAhmedMoon,https://github.com/HafizAhmedMoon,7538548,2014-05,23,227
my7iOs,https://github.com/my7iOs,7609051,2014-05,0,0
afzalhingoro,https://github.com/afzalhingoro,7657364,2014-05,3,3
shafiqrrehman,https://github.com/shafiqrrehman,7714008,2014-05,19,392
souldesigns,https://github.com/souldesigns,7591768,2014-05,6,9
Muhammad-Umer,https://github.com/Muhammad-Umer,7479317,2014-05,10,105
genemobi,https://github.com/genemobi,7589185,2014-05,0,0
pehlajrai,https://github.com/pehlajrai,7522105,2014-05,49,285
dilawarabbas,https://github.com/dilawarabbas,7720351,2014-05,0,0
